manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,performance_date,masked_item_impression,masked_order,masked_shop_page_view,masked_shop_click_from_search,masked_campaign_tab_click,masked_other_tab_click,shop_index,rf_label,predicted_orders
0,0,0,1,0,0,30,9443,1032,405,4.0,13,6081156.0,0.0,0,5.0,11,66.10526316,1259588520,4,28.63439907128345
0,0,0,1,0,0,30,9443,1032,405,4.0,8,20684304.0,0.0,0,29.52631579,11,25.0,1259588520,4,28.995913845830295
0,0,0,1,0,0,30,9443,1032,405,4.0,4,5817744.0,0.0,0,20.68421053,11,35.42105263,1259588520,4,28.995913845830295
0,0,0,1,0,0,30,9443,1032,405,4.0,5,5035536.0,27.0,0,8.210526316,11,74.78947368,1259588520,4,28.732800446762102
0,0,0,1,0,0,30,9443,1032,405,4.0,3,4866436.0,0.0,0,6.368421053,11,38.89473684,1259588520,4,28.715277586854832
0,0,0,1,0,0,30,9443,1032,405,4.0,10,5522500.0,8.0,0,97.52631579,11,44.68421053,1259588520,4,28.995913845830295
0,0,0,1,0,0,30,9443,1032,405,4.0,6,5692996.0,8.0,0,8.210526316,11,91.0,1259588520,4,28.732800446762102
0,0,0,1,0,0,30,9443,1032,405,4.0,1,4507129.0,1.0,0,10.26315789,11,25.0,1259588520,4,28.64659357850624
0,0,0,1,0,0,30,9443,1032,405,4.0,14,8065600.0,0.0,0,23.68421053,11,25.0,1259588520,4,28.995913845830295
0,0,0,1,0,0,30,9443,1032,405,4.0,12,5968249.0,1.0,0,22.0,11,64.36842105,1259588520,4,28.995913845830295
0,0,0,1,0,0,20,8552,993,405,5.0,5,196249.0,0.0,0,2.842105263,11,19.78947368,1377990810,4,28.63439907128345
0,0,0,1,0,0,20,8552,993,405,5.0,12,346921.0,0.0,0,1.947368421,11,20.36842105,1377990810,4,28.63439907128345
0,0,0,1,0,0,20,8552,993,405,5.0,7,321489.0,0.0,0,8.631578947,11,19.21052632,1377990810,4,28.732800446762102
0,0,0,1,0,0,20,8552,993,405,5.0,11,251001.0,1.0,0,9.842105263,11,18.63157895,1377990810,4,28.654418182053135
0,0,0,1,0,0,20,8552,993,405,5.0,4,173889.0,0.0,0,5.210526316,11,18.05263158,1377990810,4,28.63439907128345
0,0,0,1,0,0,20,8552,993,405,5.0,6,209764.0,0.0,0,3.0,11,16.31578947,1377990810,4,28.63439907128345
0,0,0,1,0,0,20,8552,993,405,5.0,3,203401.0,0.0,0,10.15789474,11,15.15789474,1377990810,4,28.64659357850624
0,0,0,1,0,0,20,8552,993,405,5.0,14,327184.0,0.0,0,3.105263158,11,18.05263158,1377990810,4,28.63439907128345
0,0,0,1,0,0,20,8552,993,405,5.0,9,480249.0,0.0,0,14.47368421,11,14.0,1377990810,4,28.995913845830295
0,0,0,1,0,0,20,8552,993,405,5.0,10,280900.0,1.0,0,5.684210526,11,17.47368421,1377990810,4,28.63439907128345
0,0,0,1,0,0,20,8552,993,405,5.0,2,208849.0,1.0,0,2.578947368,11,18.63157895,1377990810,4,28.63439907128345
0,0,0,1,0,0,20,8552,993,405,5.0,13,272484.0,0.0,0,4.157894737,11,19.21052632,1377990810,4,28.63439907128345
0,0,0,1,0,0,20,8552,993,405,5.0,8,627264.0,0.0,0,3.157894737,11,19.21052632,1377990810,4,28.63439907128345
0,0,0,1,0,0,20,8552,993,405,5.0,1,245025.0,0.0,0,2.578947368,11,14.0,1377990810,4,28.63439907128345
0,0,0,1,8,0,3,10906,987,405,4.0,3,4870849.0,64.0,0,6.368421053,11,14.0,1404554940,4,28.715277586854832
0,0,0,1,8,0,3,10906,987,405,4.0,1,4000000.0,0.0,0,7.210526316,11,25.0,1404554940,4,28.761496481871774
0,0,0,1,8,0,3,10906,987,405,4.0,4,8514724.0,0.0,0,181.1578947,11,14.0,1404554940,4,28.995913845830295
0,0,0,1,8,0,3,10906,987,405,4.0,14,8761600.0,1.0,0,15.68421053,11,92.73684211,1404554940,4,28.995913845830295
0,0,0,1,8,0,3,10906,987,405,4.0,9,4532641.0,8.0,0,77.42105263,11,61.47368421,1404554940,4,28.995913845830295
0,0,0,1,8,0,3,10906,987,405,4.0,8,12545764.0,64.0,0,19.47368421,11,101.4210526,1404554940,4,28.995913845830295
0,0,0,1,8,0,3,10906,987,405,4.0,2,3564544.0,1.0,0,12.21052632,11,41.78947368,1404554940,4,28.701524810213286
0,0,0,1,8,0,3,10906,987,405,4.0,5,8162449.0,1.0,0,37.15789474,11,89.26315789,1404554940,4,28.995913845830295
0,0,0,1,8,0,3,10906,987,405,4.0,11,4040100.0,0.0,0,5.421052632,11,52.21052632,1404554940,4,28.63439907128345
0,0,0,1,8,0,3,10906,987,405,4.0,13,5683456.0,27.0,0,16.63157895,11,14.0,1404554940,4,28.995913845830295
0,0,0,1,8,0,3,10906,987,405,4.0,7,4787344.0,1.0,0,45.0,11,14.0,1404554940,4,28.995913845830295
0,0,0,1,8,0,3,10906,987,405,4.0,10,4468996.0,1.0,0,3.631578947,11,25.0,1404554940,4,28.63439907128345
0,0,0,1,8,0,3,10906,987,405,4.0,12,3370896.0,0.0,0,72.57894737,11,40.63157895,1404554940,4,28.995913845830295
0,0,0,1,8,0,3,10906,987,405,4.0,6,4068289.0,1.0,0,6.052631579,11,46.42105263,1404554940,4,28.63439907128345
0,0,0,1,0,0,13,10554,1236,769,4.0,1,10936249.0,0.0,0,7.421052632,11,73.05263158,842656590,4,28.761496481871774
0,0,0,1,0,0,13,10554,1236,769,4.0,12,1517824.0,64.0,0,111.3157895,11,23.26315789,842656590,4,28.995913845830295
0,0,0,1,0,0,13,10554,1236,769,4.0,2,10074276.0,1.0,0,8.526315789,11,14.0,842656590,4,28.732800446762102
0,0,0,1,0,0,13,10554,1236,769,4.0,13,1585081.0,1.0,0,6.526315789,11,20.94736842,842656590,4,28.744893588998416
0,0,0,1,0,0,13,10554,1236,769,4.0,14,1221025.0,0.0,0,17.57894737,11,31.36842105,842656590,4,28.995913845830295
0,0,0,1,0,0,13,10554,1236,769,4.0,9,2490084.0,0.0,0,12.10526316,11,36.0,842656590,4,28.701524810213286
0,0,0,1,0,0,13,10554,1236,769,4.0,3,4532641.0,0.0,0,77.42105263,11,61.47368421,842656590,4,28.995913845830295
0,0,0,1,0,0,13,10554,1236,769,4.0,7,2268036.0,0.0,0,27.89473684,11,62.05263158,842656590,4,28.995913845830295
0,0,0,1,0,0,13,10554,1236,769,4.0,11,3865156.0,1.0,0,7.105263158,11,14.0,842656590,4,28.761496481871774
0,0,0,1,0,0,13,10554,1236,769,4.0,4,3541924.0,1.0,0,15.47368421,11,14.0,842656590,4,28.995913845830295
0,0,0,1,0,0,13,10554,1236,769,4.0,8,6558721.0,0.0,0,8.736842105,11,33.68421053,842656590,4,28.732800446762102
0,0,0,1,0,0,13,10554,1236,769,4.0,5,2090916.0,1.0,0,4.421052632,11,27.31578947,842656590,4,28.63439907128345
0,0,0,1,0,0,13,10554,1236,769,4.0,10,1527696.0,0.0,0,110.7894737,11,14.0,842656590,4,28.995913845830295
0,0,0,1,0,0,13,10554,1236,769,4.0,6,1630729.0,0.0,0,193.9473684,11,22.10526316,842656590,4,28.995913845830295
0,0,0,1,5,0,30,11093,1035,405,4.0,5,801025.0,0.0,0,6.842105263,11,14.0,1190195640,4,28.761496481871774
0,0,0,1,5,0,30,11093,1035,405,4.0,14,114921.0,0.0,0,2.210526316,11,18.05263158,1190195640,4,28.63439907128345
0,0,0,1,5,0,30,11093,1035,405,4.0,13,269361.0,0.0,0,9.157894737,11,14.0,1190195640,4,28.732800446762102
0,0,0,1,5,0,30,11093,1035,405,4.0,7,509796.0,0.0,0,9.578947368,11,18.63157895,1190195640,4,28.732800446762102
0,0,0,1,5,0,30,11093,1035,405,4.0,11,426409.0,0.0,0,5.210526316,11,19.21052632,1190195640,4,28.63439907128345
0,0,0,1,5,0,30,11093,1035,405,4.0,1,458329.0,1.0,0,3.052631579,11,19.78947368,1190195640,4,28.63439907128345
0,0,0,1,5,0,30,11093,1035,405,4.0,6,451584.0,0.0,0,2.526315789,11,16.31578947,1190195640,4,28.63439907128345
0,0,0,1,5,0,30,11093,1035,405,4.0,3,386884.0,0.0,0,4.315789474,11,18.63157895,1190195640,4,28.63439907128345
0,0,0,1,5,0,30,11093,1035,405,4.0,8,1295044.0,1.0,0,52.63157895,11,25.57894737,1190195640,4,28.995913845830295
0,0,0,1,5,0,30,11093,1035,405,4.0,2,459684.0,0.0,0,4.473684211,11,19.78947368,1190195640,4,28.63439907128345
0,0,0,1,5,0,30,11093,1035,405,4.0,10,418609.0,0.0,1,1.0,11,14.0,1190195640,4,28.63439907128345
0,0,0,1,5,0,30,11093,1035,405,4.0,4,320356.0,1.0,0,3.0,11,20.36842105,1190195640,4,28.63439907128345
0,0,0,1,5,0,30,11093,1035,405,4.0,12,184041.0,0.0,0,3.736842105,11,20.36842105,1190195640,4,28.63439907128345
0,0,0,1,5,0,30,11093,1035,405,4.0,9,620944.0,0.0,0,6.736842105,11,21.52631579,1190195640,4,28.761496481871774
0,0,0,1,13,0,28,10895,1116,405,4.0,11,4080400.0,216.0,0,102.6315789,11,36.0,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,4,6390784.0,8.0,0,707.8947368,11,102.0,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,7,6671889.0,0.0,0,6.157894737,11,25.0,1181649735,4,28.60742197862003
0,0,0,1,13,0,28,10895,1116,405,4.0,9,7879249.0,8.0,0,157.7894737,11,25.0,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,14,3179089.0,0.0,0,15.15789474,11,36.0,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,13,2569609.0,8.0,0,48.10526316,11,36.0,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,8,14447601.0,1.0,0,218.1052632,11,14.0,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,10,3771364.0,1.0,0,47.52631579,11,14.0,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,2,5517801.0,1.0,0,21.42105263,11,63.78947368,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,6,6330256.0,64.0,0,24.10526316,11,36.0,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,3,2788900.0,8.0,0,30.68421053,11,29.05263158,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,12,2316484.0,8.0,0,17.31578947,11,31.36842105,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,5,4276624.0,1.0,0,204.1052632,11,80.0,1181649735,4,28.995913845830295
0,0,0,1,13,0,28,10895,1116,405,4.0,1,4218916.0,64.0,0,20.0,11,36.0,1181649735,4,28.995913845830295
0,0,0,1,15,0,20,10081,1002,405,5.0,2,13155129.0,1.0,0,3022.157895,11,78.84210526,1407204315,4,28.995913845830295
0,0,0,1,15,0,20,10081,1002,405,5.0,5,4186116.0,1.0,0,9.368421053,11,14.0,1407204315,4,28.732800446762102
0,0,0,1,15,0,20,10081,1002,405,5.0,8,22791076.0,1.0,0,104.8947368,11,80.0,1407204315,4,28.995913845830295
0,0,0,1,15,0,20,10081,1002,405,5.0,6,4726276.0,1.0,0,79.73684211,11,59.73684211,1407204315,4,28.995913845830295
0,0,0,1,15,0,20,10081,1002,405,5.0,11,2808976.0,0.0,0,39.78947368,11,34.26315789,1407204315,4,28.995913845830295
0,0,0,1,15,0,20,10081,1002,405,5.0,9,5438224.0,1.0,0,7.684210526,11,14.0,1407204315,4,28.747148464316936
0,0,0,1,15,0,20,10081,1002,405,5.0,7,4169764.0,0.0,0,13.36842105,11,45.84210526,1407204315,4,28.995913845830295
0,0,0,1,15,0,20,10081,1002,405,5.0,13,1946025.0,1.0,0,111.3157895,11,14.0,1407204315,4,28.995913845830295
0,0,0,1,15,0,20,10081,1002,405,5.0,14,2900209.0,0.0,0,11.42105263,11,25.0,1407204315,4,28.701524810213286
0,0,0,1,15,0,20,10081,1002,405,5.0,1,9715689.0,0.0,0,69.31578947,11,14.0,1407204315,4,28.995913845830295
0,0,0,1,15,0,20,10081,1002,405,5.0,3,4796100.0,0.0,0,42.84210526,11,40.63157895,1407204315,4,28.995913845830295
0,0,0,1,15,0,20,10081,1002,405,5.0,10,3810304.0,27.0,0,53.94736842,11,47.0,1407204315,4,28.995913845830295
0,0,0,1,15,0,20,10081,1002,405,5.0,4,5022081.0,1.0,0,8.789473684,11,59.15789474,1407204315,4,28.732800446762102
0,0,0,1,15,0,20,10081,1002,405,5.0,12,1806336.0,0.0,0,8.157894737,11,14.0,1407204315,4,28.732800446762102
0,0,0,1,0,0,8,10796,1050,1692,4.0,11,1212201.0,1.0,0,47.31578947,11,39.47368421,575929080,4,28.995913845830295
0,0,0,1,0,0,8,10796,1050,1692,4.0,2,4532641.0,0.0,0,77.42105263,11,61.47368421,575929080,4,28.995913845830295
0,0,0,1,0,0,8,10796,1050,1692,4.0,7,1809025.0,0.0,0,8.0,11,22.10526316,575929080,4,28.732800446762102
0,0,0,1,0,0,8,10796,1050,1692,4.0,12,1418481.0,0.0,0,62.10526316,11,21.52631579,575929080,4,28.995913845830295
0,0,0,1,0,0,8,10796,1050,1692,4.0,5,1071225.0,0.0,0,20.94736842,11,29.63157895,575929080,4,28.995913845830295
0,0,0,1,0,0,8,10796,1050,1692,4.0,3,6002500.0,1.0,0,35.47368421,11,61.47368421,575929080,4,28.995913845830295
0,0,0,1,0,0,8,10796,1050,1692,4.0,13,1151329.0,0.0,0,10.15789474,11,23.26315789,575929080,4,28.64659357850624
0,0,0,1,0,0,8,10796,1050,1692,4.0,9,1677025.0,8.0,0,66.52631579,11,21.52631579,575929080,4,28.995913845830295
0,0,0,1,0,0,8,10796,1050,1692,4.0,4,3243601.0,0.0,0,16.36842105,11,14.0,575929080,4,28.995913845830295
0,0,0,1,0,0,8,10796,1050,1692,4.0,6,1083681.0,0.0,0,27.10526316,11,25.57894737,575929080,4,28.995913845830295
0,0,0,1,0,0,8,10796,1050,1692,4.0,10,1745041.0,0.0,0,6.578947368,11,14.0,575929080,4,28.76800303650689
0,0,0,1,0,0,8,10796,1050,1692,4.0,14,2238016.0,1.0,0,38.36842105,11,42.36842105,575929080,4,28.995913845830295
0,0,0,1,0,0,8,10796,1050,1692,4.0,8,4359744.0,1.0,0,13.52631579,11,47.57894737,575929080,4,28.995913845830295
0,0,0,1,0,0,8,10796,1050,1692,4.0,1,6964321.0,0.0,0,26.21052632,11,14.0,575929080,4,28.995913845830295
0,0,0,1,13,0,21,20817,1272,405,4.0,2,49.0,1.0,0,3.052631579,11,23.84210526,1207782315,4,28.63439907128345
0,0,0,1,13,0,21,20817,1272,405,4.0,6,16.0,1.0,0,3.052631579,11,23.84210526,1207782315,4,11.502759155461456
0,0,0,1,13,0,21,20817,1272,405,4.0,7,36.0,0.0,0,3.052631579,11,23.84210526,1207782315,4,28.63439907128345
0,0,0,1,13,0,21,20817,1272,405,4.0,10,289.0,0.0,0,2.263157895,11,23.26315789,1207782315,4,28.63439907128345
0,0,0,1,13,0,21,20817,1272,405,4.0,4,0.0,0.0,0,3.052631579,11,23.84210526,1207782315,4,3.0069603218984287
0,0,0,1,13,0,21,20817,1272,405,4.0,14,36.0,0.0,0,3.052631579,11,23.84210526,1207782315,4,28.63439907128345
0,0,0,1,13,0,21,20817,1272,405,4.0,12,49.0,0.0,0,3.052631579,11,23.26315789,1207782315,4,28.63439907128345
0,0,0,1,13,0,21,20817,1272,405,4.0,9,25.0,1.0,0,3.052631579,11,23.84210526,1207782315,4,25.61071640724944
0,0,0,1,13,0,21,20817,1272,405,4.0,13,9.0,0.0,0,3.052631579,11,23.84210526,1207782315,4,5.238787069885372
0,0,0,1,13,0,21,20817,1272,405,4.0,3,49.0,8.0,0,3.052631579,11,23.84210526,1207782315,4,28.63439907128345
0,0,0,1,13,0,21,20817,1272,405,4.0,8,289.0,0.0,0,2.263157895,11,23.26315789,1207782315,4,28.63439907128345
0,0,0,1,13,0,21,20817,1272,405,4.0,1,49.0,125.0,0,3.052631579,11,23.84210526,1207782315,4,28.63439907128345
0,0,0,1,13,0,21,20817,1272,405,4.0,5,9.0,1.0,0,3.052631579,11,23.84210526,1207782315,4,5.238787069885372
0,0,0,1,13,0,21,20817,1272,405,4.0,11,0.0,0.0,0,3.052631579,11,23.84210526,1207782315,4,3.0069603218984287
0,0,0,1,20,0,30,11247,993,405,5.0,4,608400.0,1.0,0,13.52631579,11,14.0,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,13,2202256.0,1.0,0,53.57894737,11,28.47368421,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,1,1361889.0,0.0,0,36.26315789,11,25.0,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,9,2108304.0,0.0,0,8.526315789,11,30.78947368,1366451550,4,28.732800446762102
0,0,0,1,20,0,30,11247,993,405,5.0,10,1225449.0,0.0,0,17.73684211,11,47.0,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,7,3090564.0,0.0,0,17.36842105,11,25.0,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,11,1408969.0,1.0,0,36.05263158,11,14.0,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,2,900601.0,8.0,0,30.84210526,11,21.52631579,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,8,3463321.0,8.0,0,2.947368421,11,47.0,1366451550,4,28.63439907128345
0,0,0,1,20,0,30,11247,993,405,5.0,12,1503076.0,0.0,0,14.57894737,11,27.31578947,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,3,579121.0,0.0,0,15.42105263,11,18.05263158,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,5,562500.0,1.0,0,16.78947368,11,21.52631579,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,14,2353156.0,0.0,0,51.05263158,11,34.84210526,1366451550,4,28.995913845830295
0,0,0,1,20,0,30,11247,993,405,5.0,6,622521.0,0.0,0,6.736842105,11,19.78947368,1366451550,4,28.761496481871774
0,0,0,1,0,0,30,11214,984,405,4.0,12,212521.0,1.0,0,4.368421053,11,16.89473684,1271493180,4,28.63439907128345
0,0,0,1,0,0,30,11214,984,405,4.0,4,273529.0,0.0,0,4.526315789,11,18.63157895,1271493180,4,28.63439907128345
0,0,0,1,0,0,30,11214,984,405,4.0,1,339889.0,0.0,0,5.052631579,11,22.10526316,1271493180,4,28.63439907128345
0,0,0,1,0,0,30,11214,984,405,4.0,11,192721.0,0.0,0,3.789473684,11,17.47368421,1271493180,4,28.63439907128345
0,0,0,1,0,0,30,11214,984,405,4.0,14,178084.0,0.0,0,1.473684211,11,19.78947368,1271493180,4,28.63439907128345
0,0,0,1,0,0,30,11214,984,405,4.0,5,222784.0,0.0,0,7.789473684,11,19.78947368,1271493180,4,28.732800446762102
0,0,0,1,0,0,30,11214,984,405,4.0,3,323761.0,0.0,0,7.526315789,11,19.78947368,1271493180,4,28.761496481871774
0,0,0,1,0,0,30,11214,984,405,4.0,9,294849.0,1.0,0,4.842105263,11,14.0,1271493180,4,28.63439907128345
0,0,0,1,0,0,30,11214,984,405,4.0,10,720801.0,0.0,0,11.15789474,11,22.68421053,1271493180,4,28.701524810213286
0,0,0,1,0,0,30,11214,984,405,4.0,13,214369.0,0.0,0,2.842105263,11,20.36842105,1271493180,4,28.63439907128345
0,0,0,1,0,0,30,11214,984,405,4.0,6,444889.0,1.0,0,1.473684211,11,14.0,1271493180,4,28.63439907128345
0,0,0,1,0,0,30,11214,984,405,4.0,8,608400.0,0.0,0,13.68421053,11,19.78947368,1271493180,4,28.995913845830295
0,0,0,1,0,0,30,11214,984,405,4.0,7,293764.0,0.0,0,2.473684211,11,18.05263158,1271493180,4,28.63439907128345
0,0,0,1,0,0,30,11214,984,405,4.0,2,297025.0,0.0,0,14.73684211,11,19.21052632,1271493180,4,28.995913845830295
0,0,0,1,0,0,4,10609,981,860,4.0,12,110224.0,0.0,0,2.157894737,11,17.47368421,780319890,4,28.63439907128345
0,0,0,1,0,0,4,10609,981,860,4.0,1,2274064.0,1.0,0,27.89473684,11,42.36842105,780319890,4,28.995913845830295
0,0,0,1,0,0,4,10609,981,860,4.0,10,147456.0,0.0,0,7.842105263,11,18.05263158,780319890,4,28.732800446762102
0,0,0,1,0,0,4,10609,981,860,4.0,2,2640625.0,1.0,0,321.6315789,11,14.0,780319890,4,28.995913845830295
0,0,0,1,0,0,4,10609,981,860,4.0,11,154449.0,1.0,0,1.473684211,11,18.05263158,780319890,4,28.63439907128345
0,0,0,1,0,0,4,10609,981,860,4.0,14,88804.0,0.0,0,3.157894737,11,18.63157895,780319890,4,28.63439907128345
0,0,0,1,0,0,4,10609,981,860,4.0,6,207936.0,0.0,0,2.578947368,11,18.63157895,780319890,4,28.63439907128345
0,0,0,1,0,0,4,10609,981,860,4.0,13,140625.0,1.0,0,2.052631579,11,14.57894737,780319890,4,28.63439907128345
0,0,0,1,0,0,4,10609,981,860,4.0,4,1495729.0,0.0,0,6.157894737,11,31.36842105,780319890,4,28.60742197862003
0,0,0,1,0,0,4,10609,981,860,4.0,5,164836.0,0.0,0,5.789473684,11,16.31578947,780319890,4,28.63439907128345
0,0,0,1,0,0,4,10609,981,860,4.0,9,174724.0,8.0,0,4.578947368,11,18.05263158,780319890,4,28.63439907128345
0,0,0,1,0,0,4,10609,981,860,4.0,8,431649.0,0.0,0,2.578947368,11,18.05263158,780319890,4,28.63439907128345
0,0,0,1,0,0,4,10609,981,860,4.0,3,1774224.0,0.0,0,8.578947368,11,14.0,780319890,4,28.732800446762102
0,0,0,1,0,0,4,10609,981,860,4.0,7,355216.0,0.0,0,2.789473684,11,18.05263158,780319890,4,28.63439907128345
0,0,0,1,0,0,14,9245,978,405,5.0,3,833569.0,0.0,0,95.78947368,11,18.63157895,1382988690,4,28.995913845830295
0,0,0,1,0,0,14,9245,978,405,5.0,7,1520289.0,1.0,0,111.4736842,11,23.84210526,1382988690,4,28.995913845830295
0,0,0,1,0,0,14,9245,978,405,5.0,2,487204.0,0.0,0,4.0,11,20.94736842,1382988690,4,28.63439907128345
0,0,0,1,0,0,14,9245,978,405,5.0,9,751689.0,0.0,0,2.894736842,11,16.89473684,1382988690,4,28.63439907128345
0,0,0,1,0,0,14,9245,978,405,5.0,1,859329.0,0.0,0,6.210526316,11,20.94736842,1382988690,4,28.60742197862003
0,0,0,1,0,0,14,9245,978,405,5.0,6,640000.0,0.0,0,25.21052632,11,16.89473684,1382988690,4,28.995913845830295
0,0,0,1,0,0,14,9245,978,405,5.0,4,734449.0,0.0,0,10.15789474,11,20.94736842,1382988690,4,28.64659357850624
0,0,0,1,0,0,14,9245,978,405,5.0,14,3027600.0,0.0,0,10.05263158,11,45.26315789,1382988690,4,28.671766100079136
0,0,0,1,0,0,14,9245,978,405,5.0,8,2446096.0,0.0,0,5.736842105,11,45.26315789,1382988690,4,28.63439907128345
0,0,0,1,0,0,14,9245,978,405,5.0,10,958441.0,0.0,0,7.0,11,23.26315789,1382988690,4,28.761496481871774
0,0,0,1,0,0,14,9245,978,405,5.0,11,804609.0,0.0,0,10.31578947,11,20.36842105,1382988690,4,28.64659357850624
0,0,0,1,0,0,14,9245,978,405,5.0,5,512656.0,0.0,0,38.05263158,11,20.94736842,1382988690,4,28.995913845830295
0,0,0,1,0,0,14,9245,978,405,5.0,12,525625.0,0.0,0,3.157894737,11,14.0,1382988690,4,28.63439907128345
0,0,0,1,0,0,14,9245,978,405,5.0,13,2319529.0,0.0,0,29.10526316,11,47.0,1382988690,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,5,53831569.0,1.0,0,28.84210526,11,91.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,9,52911076.0,8.0,0,53.68421053,11,80.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,14,53875600.0,1.0,0,29.0,11,91.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,4,37063744.0,64.0,0,39.05263158,11,36.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,7,23444964.0,1.0,0,38.89473684,11,102.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,13,95726656.0,8.0,0,24.0,11,179.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,6,58201641.0,8.0,0,16.78947368,11,113.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,3,101586241.0,27.0,0,8.526315789,11,102.0,1417640625,4,28.732800446762102
0,0,0,1,4,0,15,9102,1074,405,4.0,10,11799225.0,1.0,0,387.6842105,11,58.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,11,1960000.0,0.0,0,11.15789474,11,14.0,1417640625,4,28.701524810213286
0,0,0,1,4,0,15,9102,1074,405,4.0,2,25170289.0,0.0,0,8407.631579,11,80.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,12,12152196.0,0.0,0,32.21052632,11,113.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,1,31382404.0,27.0,0,40.68421053,11,91.0,1417640625,4,28.995913845830295
0,0,0,1,4,0,15,9102,1074,405,4.0,8,43718544.0,216.0,0,296.1052632,11,168.0,1417640625,4,28.995913845830295
0,0,0,1,8,0,30,4933,984,405,4.210526316,14,1125721.0,0.0,0,33.26315789,11,17.47368421,1257413040,4,28.995913845830295
0,0,0,1,8,0,30,4933,984,405,4.368421053,2,1069156.0,0.0,0,22.21052632,11,30.21052632,1257413040,4,28.995913845830295
0,0,0,1,8,0,30,4933,984,405,3.842105263,12,667489.0,0.0,0,7.894736842,11,25.0,1257413040,4,28.732800446762102
0,0,0,1,8,0,30,4933,984,405,4.263157895,6,1819801.0,0.0,0,2.421052632,11,35.42105263,1257413040,4,28.63439907128345
0,0,0,1,8,0,30,4933,984,405,4.157894737,8,2866249.0,0.0,0,13.78947368,11,31.94736842,1257413040,4,28.995913845830295
0,0,0,1,8,0,30,4933,984,405,4.526315789,3,1022121.0,0.0,0,2.947368421,11,41.21052632,1257413040,4,28.63439907128345
0,0,0,1,8,0,30,4933,984,405,4.368421053,7,1274641.0,0.0,0,8.947368421,11,34.84210526,1257413040,4,28.732800446762102
0,0,0,1,8,0,30,4933,984,405,4.263157895,4,1464100.0,0.0,0,15.57894737,11,14.0,1257413040,4,28.995913845830295
0,0,0,1,8,0,30,4933,984,405,4.263157895,10,1236544.0,0.0,0,4.105263158,11,22.10526316,1257413040,4,28.63439907128345
0,0,0,1,8,0,30,4933,984,405,4.263157895,9,1560001.0,0.0,0,6.578947368,11,14.0,1257413040,4,28.76800303650689
0,0,0,1,8,0,30,4933,984,405,4.315789474,13,2082249.0,0.0,0,6.421052632,11,34.26315789,1257413040,4,28.744893588998416
0,0,0,1,8,0,30,4933,984,405,4.421052632,11,770884.0,0.0,0,104.5789474,11,38.31578947,1257413040,4,28.995913845830295
0,0,0,1,8,0,30,4933,984,405,4.368421053,5,1166400.0,0.0,0,27.0,11,14.0,1257413040,4,28.995913845830295
